Time,Signal
0.987,-0.8982598835452972
0.988,-0.38039810783241434
0.989,0.4433793589909429
0.99,0.99051870628874
0.991,0.5736604121483255
0.992,-0.5734407980379992
0.993,-0.9265744854954403
0.994,0.2806940683422877
0.995,0.9531042600427658
0.996,-0.4389548247015083
0.997,-0.7482130515778997
0.998,0.9002979197358237
0.999,-0.06864995047256141
